text,label,prompt_name,source,RDizzl3_seven
"PHONES & DRIVING

In today's day and age, technology has drastically increased. People now days seem to rely on their devices more than anything. People surely can't get their eyes off the devices for more than at least a minute. They look at the phone while walking, eating at a dinner table, or even in class while their supposed to be learning. But the main problem that is occurring is people texting on their phone while driving an automobile. This brings up the question if drivers should or shouldn't be able to use their cellphones in any capacity while operating a vehicle.

In my perspective, I believe drivers shouldn't be able to use their cellphones while driving. For starters, you're taking your eyes off the road. This is extremely dangerous because it only takes five seconds (minimal amount) of your time taken away from the road for an extreme accident to occur. For example, if u is driving at 55mph while texting or looking at your phone; within them seconds you could have easily got into a car accident with major injuries. This reason is only one reason you shouldn't be able to use your cellphone while driving.

Another reason that you shouldn't be able to use your cellphone while driving is it puts your life at risk and put other innocent lives at risk. When you make the decision to text and drive, you make the decision to risk the lives of those around you and your life as well. That simple action of ""answering a quick text"" or even glancing at a text means that you are selfishly putting other people's lives in danger. It is one thing to put your own life in danger, but it is unfair and unnecessary to risk the lives of others. These innocent people; young children, friends in your car, pedestrians, and fellow drivers, did absolutely nothing wrong and are forced to have their lives at risk solely due to a poor decision that you made.

The last and final reason is that it's illegal. Regardless of the all the harm caused by texting and driving, it is also illegal in many states. Fines and punishments for texting and driving range greatly depending on the state that you live in; for some states, the fine is merely $20, however, in others, it can be up to $500. And, if the action of texting and driving ends in injuring any other individuals, you can actually end up in jail, depending on the severity of the injury. This right here is just the icing on the cake as to why you should stop texting and driving!

In conclusion, people shouldn't be able to operate a cellphone while driving a vehicle because it is very dangerous and also illegal. Taking your eyes off the road for one text can take a life. So please keep your eyes on the road and don't pick up the phone.    ",0,Phones and driving,persuade_corpus,False
"Should People Use Their Cellphones While Driving?

Over the year many states have banned using cellphones while driving. Some people tend not to listen and still use it and that causes a lot of people lives. Should people use their phone while driving? No one should be using their cellphones while driving. It's not safe for you, the person next to you, or the person that you hit, insurance rate goes up, and its illegal.

People thinks that they can use their phones while driving but end up causing people lives even themselves. In 2018 half a million people were injured because of texting and driving. In an article of ""Facts & Statistics About Texting & Driving (Updated for 2018)"" it claims ""With the latest statistics available as of 2018, in 2015, according to statistics compiled by the Department of Transportation, 3,477 people died and another 391,000 were injured in motor vehicle crashes caused by drivers who were distracted because they were texting or using cell phones."" Don't let anything distract you from taking your eyes off the roads.

Depending on what auto insurance people have, when you get into an accident your insurance will go up. In an article ""Just how much does car insurance go up after an accident?"" it said that ""Insurers once followed the Insurance Services Office's (ISO) standard of increasing a premium by 20 to 40 percent of the insurer's base rate after an accident."" If you drive a brand new car that you pay for it, you wouldn't want your insurance to higher then your car bills. Specially if you are a young adult trying to figure things out, you will be making the worst mistake if you let your phone have your attention.

In most state it's illegal to text while driving. There are 41 state that ban texting while driving because of distractions. In the article ""Texting While Driving May Be Common, But It's Illegal In Most States"" it stated,

""In all but four of those states, texting while driving is a primary offense, meaning you can get pulled over and ticketed simply for that alone; in Florida, Iowa, Nebraska and Ohio, you can get ticketed for texting only if you were pulled over for some other offense, such as speeding. (By comparison, only 12 states, along with Washington, D.C., ban all drivers from using handheld mobile phones.)"" Don't get distracted and get pulled over because your friends or family is texting you. If anything it only takes a minute to pull over and do what you need to do. You don't want anything to happen to your safety.

Life is too short for anyone to risk it. Witnessing a distracted driver is very scary, life is never promised for tomorrow. Rethink about your choice, is it that important to risk anything? People are way too naive to know what's right from wrong, moral of the story don't text while driving.               ",0,Phones and driving,persuade_corpus,False
"Today, there are many controversial conversations on people using their phones while driving. Some People may think that phones should be allowed to be used for certain reasons such as GPS and other emergency uses while others believe that phones should not be used at all due to accidents and law violations. If people were able to use their phones and be a responsible driver at once, just maybe there would not be a problem with it nowadays.

Even though phones have caused a lot of accidents and deaths, I believe that certain uses of the phones should be allowed while driving. Sometimes, people get emergency phone calls and emergency text that they need to see in order to try and fix the situation if it is a fixable situation. Some people also have their phone for uses of GPS and other informational services. Not all people use their phones as a distraction while driving. Some people just need it at the time.

Even though i believe that using your phone while driving is a good idea, there are many cons to this idea. A lot of car accidents had to do with the involvement of teens and adults using their cellular device. Phones have cause a lot of deaths, not just in America but across the world. I believe there should be more laws made that does not ban phones but put restrictions on them like time restrictions. Example: A law that prevents you from using your phone after 8:00 pm or a law that prevents you from using your phone on certain streets.

All in all, i do believe using your phone while driving is not that bad of an idea as long as people can use it responsible while driving.   ",0,Phones and driving,persuade_corpus,False
"Cell phones. Almost everyone has them but over the past couple of years have they became a issue where they have caused peoples life's. Many people find the time to be on there phones anywhere at anytime they want including while driving. People have been putting each other in danger just to see a text or a notification while not paying attention to the road this simple action can cause a person to lose there life.

Image a teenage girl first time on the road and is finally able to have her freedom and rights of driving. The girl is driving carefully and responsibly until she gets a notification from her boyfriend saying ""we need to talk"". The girl hesitates to answer the text message while she is looking back and forth from the road to her phone until she finally grabs the phone from the cup holder. She started to text back her boyfriend while running a red light and getting T-boned on her side of the car causing a crash. This is just one of the million possibility's that could happen while texting and driving. This is also a reason as to why under no conditions should a person text while drive. What if the girl didn't pick up the phone? What if instead she turned it off or pulled over onto the side of the road. A text message will be there forever but your life dose not.

Not only are you putting your life at risk but you are also putting other peoples life at risk. For example there's a man driving a truck and just got a text message from his wife he figures that since there is no one on the road nothing bad would happen so while he is texting while driving he dose not notices a boy riding a bike crossing the street he looks up from his phone and realizes whats about to happen and steps on the breaks on time. What if he didn't stop on time what if he kept texting. his actions did not effect him but it effected others such as that little boy. This is why for no reason should you text call or face time while drive it dose not matter how you do it you are still putting other peoples life at stake including your own.

In conclusion drivers should never text while drive because you are then putting your life and others at risk. If only drivers would think before they do something then maybe more people would be alive today. Maybe the girl in the car crash would be alive today maybe the boy riding his bike would be alive today. Driving is a privilege and a responsibility. You are not only driving for yourself but for everybody. A text message can last forever but your life will not.    ",0,Phones and driving,persuade_corpus,False
"The use of cars and mobile technology has done nothing but grow in our society without ceasing. However, the use of these cellular devices while driving can be fatal to the driver and to others. If the driver is overly distracted and is not paying attention, it can cause them to veer off the road or hit innocent, bystanding, pedestrians. The use of technology could also be used for good. GPS helps most people on this earth, get to where they need to go. Although, this can also lead to them getting distracted, some apps have it, so that the driver can simply hear the directions. The usage of cellular devices shouldn't be restricted completely, but limited to using GPS.

The amount of car accidents due to drivers being distracted by their phones, is at 1.6 million per year. This is mostly texting and driving, or being on social media while operating a vehicle. Actively using phones while driving should be restricted because of the danger to the driver, passengers, and the pedestrians that are around. Most of the drivers that are making these mistakes, are teenagers that don't know better. Teen drivers, or new drivers in general, should take a proper drivers ed class, that'll teach them proper drivers etiquette. This will inform them of the dangers of texting and driving, and teach them techniques to avoid temptation.

Although the use of cell phones should be restricted, it shouldn't be completely prohibited. Drivers often use their phones for GPS in this day and age. If phones are permanently prohibited, then drivers won't be able to use their mobile map. It navigates the driver to where they need to go. Apps have been programmed so that drivers can use their GPS hands-free. They also input a feature that will speak the directions out loud so the driver doesn't feel the constant need to pick their phone up and read the directions. All the driver has to do is input their destination in before the vehicle starts moving. Phones while driving doesn't need to be prohibited.

Some people will argue that the usage of any phones can start any car accident. While that is true, it is highly unlikely and implausible. Although texting and driving is the cause of many car accidents, it's not the cause for ALL of them. Phones cannot be blamed for every car accident that happens. In fact, drunk driving is the cause for 31% of car accidents that occur in the country. Taking away the cell phone completely from use in the vehicle, will have a poor effect on the drivers who need GPS to go to new places and don't end up lost. It will lead to drivers needing maps, which are often hard to read and hard to keep track of.

Getting rid of cell phone use while driving completely, may seem like a smart idea at first, but it doesn't make sense once really contemplated. It would alter the country's way of driving, and not in a good way. Maybe there would be less accidents, but there are still drunk drivers to worry about. Cell phone usage while driving should not be strictly prohibited, but rather restricted for all uses except for GPS.                    ",0,Phones and driving,persuade_corpus,False
"Cell phones and vehicle operation are simply two things that do not mix. Drivers should not be able to use cell phones in any capacity while operating a vehicle. Research Shows that using cell phones while driving nearly doubles the risk of a negative outcome occurring. As mediocre as that sounds it could lead to fatal car crashes, Injuring a pedestrian or even punishment for distracted driving.

According to Edgar Snyder & Associates Nearly 390,000 injuries occur each year from accidents caused by texting while driving. ""The National Safety Council reports that cell phone use while driving leads to 1.6 million crashes each year"". The outcome of texting while driving is not that important to where lives should be taken to send a text if it's that important then why not just pull over. in the article on edgar Snyder & Associates it also states that 10 percent of all teen motor vehicle crash fatalities in 2016 involved distracted driving. The risk is increasing every time a person pulls out there cell phone.

In the article that was posted on USA Today it stated that ""U.S pedestrians death totaled nearly 6,000 in 2017 for the second straight year amid signs that walkers and distracted drivers do not mix.""Also it states that texting while driving is more risky in a urban environments. Teens that text and drive are more likely to get into an accident than an adult that is even though both are risky studies show that being young while doing it is worse than being older while doing it. The issue at hand is affecting everyone texting while driving or just being on your phone is a bad mix and innocent children and adults are suffering because of it.

Texting while driving can result in many punishments like Monetary fines, Criminal charges and jail or prison time. According to Legalmatch ""Texting while driving is a moving traffic violation and may be a criminal misdemeanor in certain jurisdictions"".

Also,Jail or prison time if the offense has resulted in bodily injury to another driver, jail or prison time may be imposed. The more you get caught texting and driving the worse the punishment will be it could start off with a simple fine and the next time you could be serving jail time. Finally, If you have been hurt due to someones else mistakes you are entitled to compensation at which you can sue them.

In Conclusion, Drivers should not be able to use cell phones in any capacity while operating a vehicle. The outcome of this can hurt the drivers mentally, physically and even emotionally (if they take someones life in the process).Texting while driving is now one of the most reason drivers are getting fined as technology advances peoples urge to use their cellphones are growing tremendously. It is not worth it to risk your life for a flash of entertainment that isn't going anywhere anytime soon there actually incorporating technology into the vehicles.

https://www. edgarsnyder. com/car-accident/cause-of-accident/cell-phone/cell-phone-statistics. html https://www. usatoday. com/story/money/cars/2018/02/28/pedestrian-fatalities/376802002/

https://www. legalmatch. com/law-library/article/texting-while-driving-laws. html

Phones & Driving Essay          ",0,Phones and driving,persuade_corpus,False
"Phones & Driving

Driving with a cell phone is very common, yet very dangerous at the same time. This is because phones tend to cause a distraction among, not just teens, but adults as well. Driving with phones have become so crucial, it has become against the law to drive with a phone in hand. The leading cause of teenage deaths in America are car accidents. The fatal crash rate for teens is three times greater than drivers ages twenty and over. Having phone in hand while driving has made for numerous unfortunate deaths for people. The main cause is not being focused on getting to a destined location before picking up a phone. The situation has gotten so severe, the Apple company( made for iPhone), has taken matters into their own hands. They have created 'do not disturb' to detect when a person is in a moving car at certain miles per hour, to keep them from having any distractions as far as notifications or calls.

There have been inventions made to lessen the use of phones while driving, so as the phone holder and using bluetooth connected to a car. Though these things are helpful, it still can be a distraction while driving; as far as maneuvering to answer a call and inserting a phone into a phone holder. Driver distraction is responsible for more than 58% of teen crashes. After reviewing this information, it's more favorable to not use a cellular device at all whatsoever while behind a wheel. By putting the phone down and taking small steps toward safe driving, even if it takes pulling the car over, will help lower crash/death rates around the globe. In conclusion, phones and driving do not coincide well, and should be prevented no matter what the cause is.

Works Cited

""Learn About Distracted Driving"", enddd. org, https://www. enddd. org/the-facts-about-distracted-driving/?gclid=Cj0KCQjwoPL2BRDxARIsAE Mm9y-oHT6Mk_WAg5wlCemcRyFHp5lNweKjRnTrS7g2UC3ilT0pQ_35ipcaAucdEALw_wc Baccessed day: 6/5/20

""Family Safe Driving Agreement"", enddd. org, https://www. enddd. org/simple-steps-we-can-take-for-safer-driving/ , accessed day: 6/5/20         ",0,Phones and driving,persuade_corpus,False
"Essay 2: Phones & Driving

Drivers should not be able to use cell phones in any capacity while operating a vehicle because, that's a detraction on the road. If you have kids in the car and you texting while driving and you do not pay attention to the road and your coming on to a traffic light and it's red a car is in front of you, and then you hit the car you could kill you and your kids just from that one big detraction on the road. Say if you lived and you kids died you are going to jail and you have to go to court to pay the people who you hit from behind that one mistake could lead to all of that. Anything can and could put your family in risk and you in risk for your life. You're driving in your car so someone who you know or love text you. A person walking across the road you're not paying attention at all you hit them they lived lucky lived when you hit them, so they stay in the hospital a good 2-3 weeks the police come to the hospital convince the person you hit to sue you they do it. In the mail or the police that convince they person that you hit come to your house and tell you that you have been sued for texting and driving on the road because the traffic lights has a camera on it catches you. Your court day comes up either your license get suspended or you have to pay the person you hit money. It might end up as both. This why people should not text & drive.   ",0,Phones and driving,persuade_corpus,False
"Today in society cell phones play a huge part in deaths because people use their cell phones while driving because they want to text, call, take pictures, and or even being on social media. As people continue to depend on cellphones for their communication needs these devices not only become more useful but also more dangerous, especially when people are using their phones at the wrong times. The most dangerous time to use your phone is when you are driving. If you use your phone while you are driving, you are taking a huge risk on losing your life or taking someone else's life. The action of many countries around the world to ban the use of cell phones while driving may have served to deter drivers from using their phones as they drive.

One of the main reasons that make using cell phones while driving very dangerous is that using the cell phone reduces a driver's reaction time in traffic. On busy roads, the amount of time that one talks before reacting to a situation in most cases determines whether someone gets to continue living. It is very dangerous to text and call while driving but texting while driving is more dangerous because the driver must constantly keep looking at the phone screen in order to type or read the messages. Studies show that people who text while driving tend to accelerate more slowly after stepping on the brakes, this can cause irregularities for another driver leading to possible accidents and since their eyes are more on the text than the road, drivers who choose to text while driving have a much higher chance of hitting a pedestrian than those not distracted in driving.

Many accidents, whether severe or not, usually occur within a blink of an eye. This means that just a moment of distraction is enough for a driver to cause a serious road accident. Given the many concerns, it is best if drivers were not only banned from texting but banned from their phones in any way at all as they drive.   ",0,Phones and driving,persuade_corpus,False
"Driving while on the phone

Driving while being on the phone is very dangerous. No one should be operating a vehicle and using technology. It can ruin your life. People don't think before they do stuff and it doesn't always end good. You might think you can pay attention to the road and drive at the same time, but you never know until its too late. Many wrecks have been caused by people texting and driving. You could look up at the road one second too late and take someone's life.

Most teens are addicted to their phone and right when it buzzes, they grab it and check it. They can't even drive without them. You could swerve while on your phone, stop too late, or never see the person walking. Just like that someone's hurt and its your fault. Driving is a serious thing. You don't have to just worry about your life but the other peoples on the road's life too. Not everyone can see the same thing, so all your attention needs to be on the road.

That's why you shouldn't drive and be on your phone. Its very dangerous and can take someone's life. You never know when that day will be. You can never be certain on what will happen. That's why you should always be safe and not do it. Think before you take someone's life.      ",0,Phones and driving,persuade_corpus,False
"Phones & Driving

Before cell phones were invented car accidents were shockingly low compared to the numbers we see today. Texting and driving are six times more likely to cause an accident than driving intoxicated. Over 1.6 million crashes a year in the US are linked to cell phone distraction. There needs to be something done to stop this.

If someone is caught texting and driving, there should be a worse punishment than a small ticket. People are putting people in danger every single day doing this. Approximately 660,000 people are using their phones right now while driving. Texting and driving are considered the most dangerous activity to do while driving. Nearly 390,000 injuries a year are caused from texting and driving. Texting causes a 400% increase of distraction while driving.

Even people that text and drive want something to be done about it. 94% percent of drivers support a ban on texting while driving, and 74% of drivers support a ban of hand-held cell phone use while driving. A AAA poll showed that 94% of teen drivers know about the cell phone laws and the dangers of doing it, and 35% admitted to doing it. 21% percent of all teen accidents are caused by cell phone usage. Teens are 4 times likely to get into an accident or a near miss than an adult when talking or texting on a cell phone. 3,166 people were killed by distracted driving in 2017. 15,341 people between the age of 15-29 have been involved in fatal accidents involving cell phone usage.

There is too much risk involving cell phones and driving, thousands of people die a year involving cell phones. If something can be done about this then many lives would be saved. Teens and adults put themselves and other people in danger every day just to look at a screen for a few seconds. Someone's life is more precious than taking your eyes off the road to look what someone said.    ",0,Phones and driving,persuade_corpus,False
"Drivers should absolutely never be able to use a cell phone while driving. This is evident as in recent years there has been a big problem in our society with drivers using their cell phones while driving. It has gotten so bad that it has become illegal because driving while using a cell phone is more likely to be the cause of a fatal accident, than when a person drives under the influence of drugs or alcohol.

Use a hands free device at all times while driving. I say this because a cell phone will take your attention off of the task at hand. A driver's focus should be maintained on only driving to ensure safety. It has been proven that driving while using a cell phone is the cause of more vehicular accidents resulting in a fatality than those caused by drivers who are under the influence of drugs or alcohol.

In two thousand and thirteen there were three thousand one hundred fifty-four people killed in distracted driver related crashes. In just one year's time, there are three hundred and ninety thousand people injured in accidents caused by texting and driving. I personally do not use my cell phone when I drive, because it distracts me very easily. I suggest that drivers should be able to use their cell phone for an emergency purpose only. Even in a crisis situation, the driver should pull over to the side of the road before making a call.

I also encourage that the cell phone companies should be made to have the cell phone come from the factory to where if your cellphone is moving, it will not be allowed to ring or give you any notifications. In order to get your notifications, you will have to manually tell your cellphone to read that you are not driving for it to allow you to open the phone. It will then give you the notifications and or missed calls you have missed. In addition, it will not allow you to access absolutely any of your social media platforms or let you get social media notifications while you are driving.

In conclusion, my opinion on whether drivers should be using their cell phones while driving is that they should refrain from using their cell phone while driving. This is because driving is a task that requires a lot of focus and a cell phone is very distracting.

Driving while using a cell phone is now illegal because of how dangerous it is.        ",0,Phones and driving,persuade_corpus,False
"Did you know nearly 1.25 million people die in road crashes each year?

Losing your life over having a cellphone in your hand or trying to respond to a text that can wait is not worth your life. It is not that serious to ruin someone else's life and yours to send a text back to your homeboy saying your on the way. Stop signs maybe but while driving of course not.

Using your cell phone on the road is nothing to play with. Driving without a phone in your hand is hard enough. You have to focus on your surroundings and other people driving is hard enough. I think I can speak for everyone when I say stuff can happen right before your eyes. That means as soon as you look down to send a text back to your girlfriend you can be in a ditch or through a building as soon as you look up. I feel like there should be more technology that can help people use their devices on the go. But the way it is looking now in the world it does not need to be addressed at this moment.

Moving on, I feel like people should not be able to have their phones active while driving. And music should not be played loud enough to where they can't hear the outside world. Personally I don't like how people do that. It is dangerous to others and themselves. But more phone laws should be introduced because that is way too many deaths to be comfortable with. I don't want to be known at my funeral for being killed all because I was texting a friend.

InConclusion, phone laws are looked over in the country today. If we want to cut down on these deaths we need to take action on the little issues that are called cell phones.   ",0,Phones and driving,persuade_corpus,False
"Most of are population use phones on a day to day basis. We use them every were when we are at school, at a family dinner, we even use phones in the car. Is it safe to use them in a car though. I believe that using your phone in the car can be safe at times but also be life taking another.

I feel like they can be safe at time because using it at a stop light while your waiting i thank is fine. I think it's all about the time and place you use your phone. Because if you need your phone for an important phone call you will most likely pick up the phone where you are at. This could be safe because that important phone call could save a life. If you didn't answer your phone something whose could of happened.

I believe that it could be life taking because going down the highway going 60 and running into someone would be pretty bad for everyone. Another place that using your phone at that is dangerous would be when there in a intersection or in traffic because looking at your phone for a second you could already hit someone.   ",0,Phones and driving,persuade_corpus,False
"Phones & Driving

Drivers should not use cell phones while operating a vehicle, because there are several risks that could happen. For instance insurance rates will hike. Also, you are more than likely to have a wreck. Lastly, if there are people in the car you should always consider your passengers.

Your insurance rates are priced by a complex equation (Rate factors) which include: Age, Car make and model, Gender, Location, Driving history. Causing a car accident often leads to higher insurance premiums. Even if your rates don't go up after an accident, you could lose your good drivers discount.

Many of us want the right to text and drive in our cars, but study shows that texting while driving causes accidents. For the people driving older cars, texting while driving is a safety hazard. It's Now Illegal to Text while druving, due to the many accidents. Overall being distracted in any way makes you a worse driver than you would be if you were completely focused on the road. Also, talking to passengers can affect you driving skills, even though it's socially accepted and nearly unsafe.

Texting and driving puts all the drivers sharing the road with you at risk to. That's because, you are unable to navigate the road while looking down at the phone in your lap. If you were to hit someone while texting and driving, more than likely you will end up in jail.

The best way to end texting while driving is to educate, especially our teenagers. Depending your age, you might already be considered a risk. Teens pay the highest insurance rates in the country, followed by the elderly seniors. Teens or seniors who cause minor accidents rarely get a break from their insurers.

1            ",0,Phones and driving,persuade_corpus,False
"Phones and Driving

Cellphones are becoming some people's addiction to the point they risk there life just to text. I think the only way you should be able to use your phone and drive is if your handsfree using it. Calling and music should be the only thing you should be able to do. There is no excuse to risk your life or anyone else's life just for a text message.

People are way too caught in their phone that they need to put it up when they drive. Georgia has passed a law stating your phone can not be touching you when in your vehicle. You may not even make a phone call unless your car has the hands-free option. I honestly think this is the perfect for people. It helps control people and make roads safer.

I believe you should be able to listen to your music on your phone when driving and even make calls, but texting should be off limits. You have to look at your phone to long and take your eyes off the road which is extremely unsafe this should be reason enough not to do such things.

In conclusion, its simple to not text and drive because you're safer you could just listen to your music or if you really need to tell someone something you could just make a call to them instead and be a whole lot easier and safer.   ",0,Phones and driving,persuade_corpus,False
"Cell Phone Usage while Operating a Vehicle

Many states have made the use of cell phones while driving illegal due to the number of accidents that are related to conducting calls and texting. Many states have also created laws to ban handheld mobile phone use. Cell phone usage has become the leading cause of distracted driving. Drivers can easily become distracted, decreasing the driver's awareness on the road, leading to more car accidents. I agree with cell phones being banned while driving.

I believe that driving while using a cell phone should be banned because of the drastic increase in accidents. On one occasion, my mom was hit from behind because the person in the car behind her was texting on a cell phone. Fortunately my mom was not seriously hurt because the driver behind her was not driving at a high speed. If the driver in the car behind my mom was driving at a higher speed, my mom could have been severely injured or killed. Banning cell phone usage while driving enables a driver to remain focused and to keep the appropriate amount of distance between vehicles.

A driver can't focus on the road or other vehicles while consistently talking or texting on a cell phone. Studies have proven that drivers who use cell phones while driving are more prone to cause accidents.

Cell phone usage while driving has caused car insurance premiums to increase. My mom's car insurance increased an additional $15 a month this year. That additional $15 can go towards gas to get us back and forth to school, work, church, etc. Her car insurance agent advised her that rates have increased across the board; distracted driving was the main reason for the increase. I earned my learner's permit this year. My mom is afraid to teach me how to drive because of her fear of distracted driving. I will be attending a defensive driving school to learn how to drive. My mom is not looking forward to adding me as a driver on her car insurance because her premium is going to increase drastically.

She often complains about distracted driving contributing to higher car insurance rates. I don't bother my mom about teaching me how to drive for now; she takes me wherever I need to go. I'm about to graduate from high school, and it is my intent to attend college or go to the military. I have to learn how to drive very soon, but I'm really not looking forward to it.

Society has become more connected to cell phones more than ever. Cell phones provide a lot of convenience. From communicating with relatives and friends, checking emails, paying bills, taking pictures, recording videos, listening to music; you name it! However, talking or texting on cell phones while driving simply don't mix and has become a huge issue in the past few years.

Everybody has their own opinion regarding cell phone usage while operating a vehicle, but I believe that using cell phones while driving should not be allowed. Using a cell phone while driving has the driver focusing on the phone instead of the road. This increases the time it takes for a driver to react effectively. In case of an emergency; the driver should pull over in a safe zone and then call for assistance. The main reason for most car accidents in today's society is driving while using a cell phone.

I urge my family, friends and anyone reading this essay to take the ""AT&T It Can Wait"" pledge against distracted driving at ""www. itcanwait. com"". ""Join the millions who have pledged to drive distraction free.

From checking emails, to posting on social media behind the wheel, all of it can wait."" As of today, over 32,083,847 pledges have been made. Pledge now!

Works Cited

Website: www. itcanwait. com Take the Pledge, Be an Advocate.                                                    ",0,Phones and driving,persuade_corpus,False
"Phones &Driving

There are three types of distractions, visual, manual, and cognitive. Visual distractions cause you to take your eyes off the road, manual distractions are anything that causes you to take your hands off of your steering wheel, and cognitive distractions are anything that causes you to take your eyes off of the road. Throughout the years, over 3,447 people were killed by distracted drivers. Drivers 20 years old or younger are more susceptible to falling into the ring of distracted drivers. With today's advanced social media platform a new and dangerous trend surfaced the web and went viral. The creators of the app ""Snapchat"" added a filter to the application that allows users to track their mph speed. This filter promotes distracted driving.

According to the Washington Post, Christal McGee, an 18 year old, was behind the wheel of her father's white Mercedes, on her way home from work on a Thursday night in September 2015, when she pulled out her phone and opened Snapchat. McGee wanted to try the filter out, so McGee, then accelerated some more, reaching 113 miles per hour on a suburban road outside Atlanta and the speed limit was 55. She didn't see Maynard Wentworth, an Uber driver just starting his shift that night, until it was too late. She hit him at 107 miles per hour. Wentworth suffered a traumatic brain injury and was hospitalized for months. McGee was sued and the infamous app was also sued for negligence.

The accidents and lives taken could have been easily prevented and still can. Drivers are encouraged every day to put their phones down when they drive to prevent accidents, but they do not take them seriously. A death of someone at the hands of a distracted driver could easily prevent many deaths. The choice of responding to a text message or saving someone's life should be of no ignorance. As of July 1st, Georgia's Hands Free Law was passed to keep cellphones out of people's hands as they drive.

If drivers' hands and eyes are not on the road at all times because they choose to be distracted by a cellular device, then proper precautions should be taken to keep them off the road.   ",0,Phones and driving,persuade_corpus,False
"Phones & Driving

Many humans own and operate cell phones on a daily basis. Although, this may be a norm in our daily routines, some people risk their lives by using their cell phones while operating a motor vehicle. By doing this, people can cause a hazardous driving experiences for themselves and others. The dangers can include, distractions that cause car accidents, property loss or even death. With the potential that phone usage and driving can cause so much harm, it should be a legal band to cease all cell phone usage while driving.

In 2018, the state of Georgia adopted the ""hands-free"" law. This law doesn't allow the phone to touch any part of the body while driving a motor vehicle. This means that any touching, texting, calling, dialing, reading emails, surfing the internet, recording, etc. are all banned while driving. Doing any of these activities cause distracting conditions that are dangerous and unsafe and can result in the driver straying, losing control of the vehicle, or crash.

According to NHTSA, 3,166 people died as a result of distracted driving, in 2017.

With this understanding, nothing on your phone is worth that much of your attention.

Death is a real possibility if the law is not taken seriously. In Georgia, there are about 4 accident related deaths per day and nearly 1,500 fatalities per year. A quick glance at your phone or taking your eyes off the road for as long as 30 seconds, can escalate to a lifetime of regret, pain, and sorrow for yourself or someone else's family.

This reason alone, should serve as enough rational to band cell phone usage all together or maximize the cost of fines for offenders of the ""hands-free"" law.

In the event, that there is an accident that is caused by violating the ""hands-free"" law or distracted driving caused by phone usage, it has unforeseen financial damages, as well. Although, insurance is meant to protect us, it's still at a cost. Each year it cost about $230.6 billion to United States residents for accident claims. This can place a heavy burden on any family that is under prepared for life's unexpected turns.

In conclusion, there are so many things in life that we cannot control that can result in financial burdens or death, we should ask ourselves is answering a text worth my life? I'm guessing its not but so often, we risk our safety to do just that. Not using the phone while driving is a behavior that can be controlled, especially, if we consider how important life, focus, and finances are. If we take the time to put the phones down while driving we can ""arrive alive.""                ",0,Phones and driving,persuade_corpus,False
"Phones and Driving

In today's society many phones have become an essential part of life. We use our phones everyday to talk, text, share pictures/ videos, and to use gps locaters. Although we are on our cell phones daily for various reasons there is a time and a place to use them. One time you should never use your cell phone is when operating a motor vehicle. The use of a cell phone can lead to many fatalities that can harm you or others.

Texting while driving can be distracting, dangerous, and can lead to a accident. Picking up your phone for even a second means that your attention is not on the road and can lead to a fatal even deadly crash. Texting while driving is a manual, visual, and cognitive distraction. Taking one or more hand off the steering wheel is an example of an manual distraction and not having both hands on the wheel can lead to you not having complete control over the vehicle. Not having your eyes on the road is an example of a visual distraction and can lead to you crashing into something. Lastly, texting and driving is an example of a cognitive distraction because you are not focused on the road.

Taking your eyes off the road can lead to a horrific accident that can cause harm to yourself or others. You should always be considerate of others around you whether its passengers in the car or pedestrians around you. Distracted driving means that while you aren't paying attention you could be crashing into someone and possibly taking their life. When looking down at your cell phone you aren't able to pay attention to what's going on around you nor will you be able to see a pedestrian. Will you be able to live with yourself knowing that you were the reason someone's life got taken away from them because of you?

In todays technology there are many alternatives to texting and driving. Cars now have wireless Bluetooth where you can answer the phone with a click of the button on your steering wheel. You can also speak your text messages so you don't have to look at your phone and divert your attention from the road. Even if you don't have a car with Bluetooth cell phones now come with a hands free feature and a do not disturb while driving feature. Manufactures are making it easier and easier to drive safely while also still being able to communicate effectively and efficiently with others.

In conclusion, texting while driving can be extremely dangerous and should never be an option. It can lead to accidents and will distract you from the road. Once you take your eyes off the road you are not only putting yourself in danger but others too. There are too many new alternatives if you need you use your cell phone while driving therefore the percentages of deaths due to distracted drivers should not increase.   ",0,Phones and driving,persuade_corpus,False
"Phones and Driving

Drivers should not use a phone unless they are using it as a navigational device to get to a destination. If used in any other way it is very dangerous and will cause serious accidents to them and other drivers as well. Driving while using cell phones cause major problems that could've been avoided if they weren't using a phone. According to statistics in 2018 9 deaths and 1,000 injuries per day have occured due to distracted driving

One problem that cell phones cause while driving are swerving off of roads while driving at high speeds. Swerving could cause other drivers to have accidents because they tried to avoid the person that was swerving. If they weren't on their phones that probably wouldn't have happened.

Another problem is self proclaimed accidents. Some reasons this happens is because the person was probably texting while driving and they took their eyes off the road. This is the most common problem that people have mostly among teen drivers. It is 6 times more likely to cause an accident if someone is texting and driving that driving under under the influence.

Playing video games on cell phones while driving is another problem because people often like to have some type of entertainment while driving. This could often cause road rage while they are driving because something probably happened and they got mad. Some app developers have started making video game apps that blocks a person out of the app while they are driving.

All of these problems that are caused by cell phones can be avoided if people use their cell phones wisely. Improper use of cell phones put their lives and other people's lives in danger. A cell phone should be used for specific reasons only if not then they should not be used at all.   ",0,Phones and driving,persuade_corpus,False
